tiempo_s,unidad
124.4974,1.0
124.5035,0.0
124.59555,0.0
124.61255,0.0
124.62045,0.0
124.6645,1.0
124.7238,2.0
124.8721,1.0
124.87585,0.0
124.9605,0.0
124.96705,0.0
125.02965,2.0
125.11195,1.0
125.1163,0.0
125.17015,0.0
125.29695,0.0
125.37965,1.0
125.388,0.0
125.42645,0.0
125.4615,0.0
125.52695,1.0
125.5578,1.0
125.56965,0.0
125.5922,2.0
125.83405,0.0
125.8671,0.0
125.9047,0.0
125.90715,1.0
125.97665,0.0
126.0117,0.0
126.154,1.0
126.1692,0.0
126.2044,0.0
126.2159,1.0
126.4092,1.0
126.44195,1.0
126.47415,0.0
126.49135,0.0
126.51145,1.0
126.5447,0.0
126.5754,0.0
126.61845,2.0
126.6301,1.0
126.6397,0.0
126.64395,0.0
126.6677,0.0
126.67575,0.0
126.68915,0.0
126.6988,0.0
126.76165,1.0
126.7933,0.0
126.8028,0.0
126.93685,0.0
127.00165,0.0
127.00715,1.0
127.03715,1.0
127.0422,1.0
127.04865,1.0
127.05365,1.0
127.05915,1.0
127.0969,1.0
127.1045,1.0
127.10735,1.0
127.128,1.0
127.1389,1.0
127.1522,1.0
127.17385,1.0
127.1775,1.0
127.184,1.0
127.1939,1.0
127.2026,1.0
127.21395,1.0
127.2234,0.0
127.23355,0.0
127.2502,1.0
127.25475,0.0
127.27725,1.0
127.28205,0.0
127.3124,1.0
127.3315,1.0
127.3423,1.0
127.34875,1.0
127.3531,0.0
127.3574,2.0
127.36775,1.0
127.39805,1.0
127.42045,1.0
127.43245,1.0
127.4431,0.0
127.4539,1.0
127.45915,1.0
127.4648,1.0
127.46785,1.0
127.4858,1.0
127.48995,1.0
127.5016,1.0
127.5304,1.0
127.55375,0.0
127.5856,1.0
127.59355,0.0
127.79055,0.0
127.7976,0.0
127.8185,0.0
127.94065,1.0
128.12965,0.0
128.2241,0.0
128.22725,0.0
128.347,0.0
128.3496,0.0
128.40175,1.0
128.4067,1.0
128.42015,1.0
128.44435,0.0
128.5739,1.0
128.60005,0.0
128.6295,1.0
128.7226,0.0
128.7388,0.0
128.77765,1.0
128.797,0.0
128.8121,0.0
128.92935,0.0
128.9536,1.0
128.99295,1.0
129.04865,0.0
129.08385,0.0
129.14835,2.0
129.253,1.0
129.37105,0.0
129.40545,1.0
129.41145,0.0
129.442,2.0
129.453,0.0
129.4724,0.0
129.49355,0.0
129.6034,0.0
129.63755,1.0
129.67305,0.0
129.7418,0.0
129.83195,0.0
129.8876,0.0
129.93205,0.0
129.94285,2.0
129.96145,2.0
130.0314,1.0
130.03925,0.0
130.0602,1.0
130.06415,0.0
130.1142,1.0
130.12145,1.0
130.14095,0.0
130.146,1.0
130.158,1.0
130.1711,0.0
130.1786,1.0
130.20735,1.0
130.241,1.0
130.3127,1.0
130.35935,1.0
130.37405,1.0
130.38825,0.0
130.3925,1.0
130.39915,2.0
130.4041,1.0
130.4255,0.0
130.43065,1.0
130.4323,0.0
130.44925,0.0
130.46635,0.0
130.4751,0.0
130.50105,0.0
130.5586,0.0
130.56905,2.0
130.587,1.0
130.5904,0.0
130.5942,0.0
130.6036,1.0
130.6304,1.0
130.70475,0.0
130.747,0.0
130.80765,1.0
130.8247,1.0
130.83295,0.0
130.92745,1.0
130.96295,0.0
130.97495,0.0
130.9941,0.0
131.06285,1.0
131.1039,0.0
131.14865,1.0
131.17405,2.0
131.2479,2.0
131.2511,0.0
131.40805,0.0
131.41105,1.0
131.42695,0.0
131.48335,0.0
131.50145,1.0
131.52435,0.0
131.53995,2.0
131.59965,1.0
131.6703,0.0
131.69455,0.0
131.71645,0.0
131.76035,0.0
131.76495,0.0
131.79385,0.0
131.8016,0.0
131.80925,1.0
131.8721,0.0
131.92795,1.0
131.9501,0.0
131.96025,0.0
132.0064,0.0
132.03835,0.0
132.04585,1.0
132.052,2.0
132.10695,0.0
132.2243,1.0
132.23775,0.0
132.3408,0.0
132.4019,0.0
132.44495,0.0
132.4701,0.0
132.4871,0.0
132.4984,0.0
132.5653,0.0
132.6724,1.0
132.6941,0.0
132.70405,0.0
132.8222,2.0
132.9055,0.0
132.9359,0.0
133.0155,0.0
133.06215,1.0
133.0709,0.0
133.0866,1.0
133.0981,1.0
133.12075,1.0
133.13445,1.0
133.1444,0.0
133.15625,0.0
133.1766,0.0
133.21565,1.0
133.28785,0.0
133.386,1.0
133.3951,1.0
133.3997,1.0
133.4339,0.0
133.47885,1.0
133.49195,1.0
133.5141,0.0
133.73735,0.0
133.7474,0.0
133.77465,0.0
133.8156,2.0
133.8682,0.0
133.94245,2.0
134.0398,0.0
134.1115,2.0
134.12445,1.0
134.28775,1.0
134.2931,0.0
134.3813,0.0
134.38455,0.0
134.41975,0.0
134.46605,0.0
134.4712,1.0
134.48285,0.0
134.49765,2.0
134.5106,1.0
134.61075,0.0
134.6227,0.0
134.69545,1.0
134.7983,0.0
134.8739,1.0
134.89265,0.0
134.9184,1.0
135.0451,2.0
135.1574,0.0
135.2031,1.0
135.2349,0.0
135.3186,0.0
135.3785,0.0
135.42315,0.0
135.4339,1.0
135.44615,0.0
135.51825,0.0
135.5263,2.0
135.52955,0.0
135.5939,0.0
135.6683,1.0
135.72725,0.0
135.748,0.0
135.754,0.0
135.75865,2.0
135.84345,0.0
135.8651,0.0
135.90225,1.0
135.9092,0.0
135.9115,0.0
136.0074,0.0
136.02935,1.0
136.03245,0.0
136.0407,1.0
136.08955,0.0
136.11885,1.0
136.1599,1.0
136.16505,0.0
136.17425,0.0
136.28345,1.0
136.3386,1.0
136.36085,1.0
136.37265,1.0
136.39005,1.0
136.40565,1.0
136.46015,0.0
136.46595,0.0
136.5035,0.0
136.589,0.0
136.6114,0.0
136.7266,0.0
136.7333,0.0
136.75565,0.0
136.83555,0.0
136.8927,2.0
136.92255,1.0
137.1606,1.0
137.1794,1.0
137.2272,0.0
137.2796,0.0
137.3499,0.0
137.3766,1.0
137.4066,2.0
137.42225,1.0
137.56555,1.0
137.58645,1.0
137.5931,2.0
137.598,1.0
137.634,0.0
137.8694,0.0
137.88685,0.0
137.92025,0.0
137.9336,0.0
138.0908,0.0
138.18775,0.0
138.2265,1.0
138.24235,1.0
138.28745,0.0
138.30175,0.0
138.31335,1.0
138.32585,2.0
138.3366,0.0
138.35645,0.0
138.39965,0.0
138.44285,0.0
138.4938,2.0
138.49625,0.0
138.595,0.0
138.6762,1.0
138.73445,0.0
138.76545,0.0
138.85155,0.0
138.86165,0.0
138.97265,0.0
138.98145,0.0
139.0089,1.0
139.01465,1.0
139.03545,1.0
139.03985,0.0
139.04395,1.0
139.07395,1.0
139.0846,1.0
139.088,1.0
139.09405,0.0
139.09685,0.0
139.1171,1.0
139.12115,0.0
139.123,1.0
139.138,1.0
139.1484,1.0
139.1715,1.0
139.20365,1.0
139.20595,1.0
139.2298,1.0
139.24735,1.0
139.26355,1.0
139.2728,1.0
139.32445,1.0
139.3269,1.0
139.33395,1.0
139.34125,1.0
139.3504,1.0
139.35335,1.0
139.35695,1.0
139.3705,1.0
139.3798,1.0
139.3881,0.0
139.3935,1.0
139.40925,1.0
139.41265,1.0
139.41575,1.0
139.42365,1.0
139.42535,0.0
139.4302,1.0
139.4763,1.0
139.49235,1.0
139.54035,0.0
139.55965,0.0
139.62375,2.0
139.67425,0.0
139.6828,0.0
139.6947,1.0
139.74645,0.0
139.76545,0.0
139.81035,1.0
139.8297,0.0
139.8803,0.0
139.8823,1.0
139.96415,1.0
140.14555,1.0
140.1753,0.0
140.30585,0.0
140.3933,1.0
140.41265,0.0
140.4763,0.0
140.5158,1.0
140.54805,1.0
140.61465,0.0
140.64875,2.0
140.6901,2.0
140.7276,0.0
140.76615,0.0
140.7907,0.0
140.82125,0.0
140.86255,0.0
141.03065,1.0
141.03305,0.0
141.06395,1.0
141.0962,0.0
141.26685,2.0
141.28705,0.0
141.29205,2.0
141.2991,0.0
141.33725,0.0
141.3735,0.0
141.4358,1.0
141.5373,2.0
141.58425,0.0
141.6224,0.0
141.63345,0.0
141.6604,1.0
141.6889,0.0
141.70095,1.0
141.72905,0.0
141.861,0.0
141.88555,2.0
141.906,0.0
141.9184,0.0
141.9473,0.0
142.00055,0.0
142.0151,0.0
142.04575,0.0
142.0507,1.0
142.0563,1.0
142.09645,1.0
142.1111,1.0
142.12425,1.0
142.14425,0.0
142.1545,1.0
142.17625,1.0
142.2056,1.0
142.2293,0.0
142.2457,1.0
142.25995,0.0
142.27305,0.0
142.2966,0.0
142.3058,1.0
142.3086,1.0
142.33485,0.0
142.3408,0.0
142.3562,1.0
142.368,1.0
142.3803,1.0
142.393,0.0
142.3958,1.0
142.39885,1.0
142.40855,1.0
142.42335,1.0
142.43015,0.0
142.45585,1.0
142.4663,0.0
142.4743,1.0
142.4938,1.0
142.49675,1.0
142.62545,0.0
142.6578,0.0
142.70595,0.0
142.8759,1.0
142.89285,0.0
142.93785,0.0
142.9488,0.0
143.10065,0.0
143.1071,0.0
143.2753,1.0
143.38375,1.0
143.4012,0.0
143.47245,2.0
143.5387,0.0
143.5473,2.0
143.58425,0.0
143.6313,1.0
143.7971,0.0
143.99585,0.0
144.00885,1.0
144.02495,1.0
144.0484,0.0
144.0519,2.0
144.14465,1.0
144.1671,0.0
144.33325,2.0
144.4873,2.0
144.56415,1.0
144.57005,0.0
144.591,0.0
144.63165,0.0
144.6373,1.0
144.71165,1.0
144.7524,0.0
144.83315,0.0
144.83805,0.0
144.8677,0.0
144.8758,1.0
144.93045,1.0
145.0002,1.0
145.0043,1.0
145.04355,1.0
145.0548,0.0
145.08535,1.0
145.09195,1.0
145.11675,1.0
145.1271,1.0
145.1316,0.0
145.1391,1.0
145.14305,1.0
145.15045,1.0
145.1685,1.0
145.1794,1.0
145.1965,0.0
145.2039,1.0
145.22945,1.0
145.2538,1.0
145.26215,1.0
145.28095,1.0
145.3015,1.0
145.3036,1.0
145.31505,1.0
145.34885,1.0
145.3638,1.0
145.3837,1.0
145.392,1.0
145.39825,0.0
145.4247,1.0
145.4378,1.0
145.44345,1.0
145.4468,1.0
145.4505,1.0
145.4598,0.0
145.48225,0.0
145.5076,0.0
145.5694,2.0
145.59185,1.0
145.60625,0.0
145.6279,1.0
145.63965,1.0
145.8459,0.0
145.8703,0.0
145.8745,1.0
145.8796,0.0
145.9458,0.0
145.9585,0.0
145.9694,0.0
145.99585,1.0
146.16435,0.0
146.22955,1.0
146.24885,0.0
146.36235,0.0
146.4358,1.0
146.47635,0.0
146.4951,1.0
146.50695,0.0
146.5298,2.0
146.57175,0.0
146.67835,2.0
146.70505,0.0
146.8124,0.0
146.89715,0.0
147.04135,2.0
147.06855,0.0
147.08645,0.0
147.17855,0.0
147.2591,0.0
147.27865,0.0
147.3225,1.0
147.3825,1.0
147.43355,2.0
147.64725,0.0
147.6799,0.0
147.83375,0.0
147.99335,0.0
148.00855,1.0
148.0475,1.0
148.0549,0.0
148.0814,1.0
148.0836,2.0
148.10505,1.0
148.1111,1.0
148.1179,1.0
148.15175,1.0
148.1613,0.0
148.1798,1.0
148.22575,1.0
148.2285,1.0
148.2527,1.0
148.28025,1.0
148.2883,0.0
148.2902,1.0
148.332,1.0
148.33595,1.0
148.34175,1.0
148.3965,1.0
148.4543,1.0
148.46165,1.0
148.4656,1.0
148.4917,1.0
148.5175,0.0
148.5407,0.0
148.5562,1.0
148.57805,0.0
148.60325,0.0
148.6244,0.0
148.67625,1.0
148.7329,0.0
148.7683,0.0
148.7702,1.0
148.78025,0.0
148.8097,0.0
148.8282,1.0
148.92455,0.0
148.9821,1.0
149.01275,0.0
149.2146,1.0
149.2825,0.0
149.3096,1.0
149.3274,0.0
149.3704,0.0
149.51525,1.0
149.53765,1.0
149.63455,0.0
149.73175,0.0
149.76145,0.0
149.7813,0.0
149.83695,1.0
149.8677,0.0
149.91705,1.0
149.9622,0.0
149.9968,2.0
150.02805,0.0
150.0546,0.0
150.0935,2.0
150.1022,0.0
150.1152,2.0
150.1275,0.0
150.1336,1.0
150.3164,1.0
150.3637,0.0
150.36555,1.0
150.61595,1.0
150.731,0.0
150.77315,1.0
150.8979,0.0
150.9101,0.0
150.9525,0.0
150.9594,0.0
151.0012,1.0
151.0225,0.0
151.04,0.0
151.0421,0.0
151.0473,1.0
151.05785,1.0
151.08215,1.0
151.09465,0.0
151.09915,1.0
151.11645,1.0
151.1468,0.0
151.1511,0.0
151.1715,0.0
151.1899,1.0
151.1987,0.0
151.2101,1.0
151.22695,0.0
151.229,1.0
151.242,1.0
151.25725,0.0
151.26255,0.0
151.32735,0.0
151.3336,0.0
151.33925,0.0
151.34715,2.0
151.3523,1.0
151.38125,0.0
151.38645,1.0
151.3907,0.0
151.4002,0.0
151.40805,0.0
151.41325,0.0
151.41925,0.0
151.4348,0.0
151.45635,0.0
151.45895,0.0
151.4642,0.0
151.46845,0.0
151.48155,0.0
151.49065,1.0
151.5135,0.0
151.5187,0.0
151.5272,1.0
151.5463,0.0
151.60545,1.0
151.6231,0.0
151.63065,1.0
151.69285,0.0
151.7004,1.0
151.71285,0.0
151.7153,0.0
151.8925,0.0
151.90665,0.0
151.94395,0.0
151.9866,0.0
152.0487,0.0
152.11755,1.0
152.2338,0.0
152.2468,0.0
152.25405,0.0
152.2654,1.0
152.42555,2.0
152.4464,0.0
152.5197,0.0
152.56685,0.0
152.5708,0.0
152.6559,0.0
152.67115,0.0
152.83295,1.0
152.87055,0.0
152.8741,0.0
152.88015,0.0
152.9151,0.0
153.01125,2.0
153.03845,1.0
153.052,2.0
153.0958,0.0
153.10175,0.0
153.10455,0.0
153.1964,1.0
153.24025,0.0
153.2915,0.0
153.33435,2.0
153.33785,0.0
153.357,0.0
153.36535,0.0
153.4409,0.0
153.4643,0.0
153.51645,0.0
153.54625,0.0
153.5575,0.0
153.772,0.0
153.78765,0.0
153.80445,0.0
153.80885,0.0
153.85675,2.0
153.8771,0.0
153.88345,0.0
153.9287,0.0
153.95005,1.0
153.99735,0.0
154.0167,1.0
154.02365,1.0
154.0644,1.0
154.09175,1.0
154.11125,1.0
154.1346,1.0
154.14005,0.0
154.15185,1.0
154.1637,0.0
154.20315,1.0
154.2596,0.0
154.26745,0.0
154.27025,1.0
154.2922,1.0
154.3031,1.0
154.321,1.0
154.3283,1.0
154.33845,1.0
154.34765,1.0
154.36015,1.0
154.38815,1.0
154.3937,1.0
154.40465,1.0
154.4214,0.0
154.4234,1.0
154.42895,1.0
154.4357,2.0
154.45945,0.0
154.4819,1.0
154.5074,0.0
154.53865,0.0
154.5501,0.0
154.5671,1.0
154.58535,1.0
154.5965,0.0
154.61045,0.0
154.61345,1.0
154.71655,1.0
154.73755,0.0
154.8029,0.0
154.81675,1.0
154.82405,0.0
154.84035,0.0
154.92605,2.0
154.9711,0.0
154.97615,0.0
155.01235,0.0
155.0153,0.0
155.01895,0.0
155.06165,0.0
155.0704,0.0
155.1124,0.0
155.11515,0.0
155.1591,0.0
155.2416,1.0
155.3234,0.0
155.35215,2.0
155.5239,0.0
155.5787,0.0
155.74475,0.0
155.846,0.0
155.8653,1.0
155.9559,2.0
156.17685,0.0
156.21575,2.0
156.22145,0.0
156.38735,0.0
156.4552,0.0
156.45745,1.0
156.50065,0.0
156.51835,0.0
156.55375,1.0
156.6247,0.0
156.6284,1.0
156.6302,2.0
156.72995,2.0
156.7694,1.0
156.8826,0.0
156.94235,0.0
157.00265,1.0
157.02195,1.0
157.03315,0.0
157.0365,1.0
157.04325,1.0
157.0499,1.0
157.0615,1.0
157.07685,2.0
157.09625,1.0
157.0981,0.0
157.11755,1.0
157.1226,1.0
157.16345,1.0
157.1743,1.0
157.17745,0.0
157.18865,1.0
157.19945,1.0
157.2189,1.0
157.23615,0.0
157.26455,1.0
157.26995,1.0
157.27515,1.0
157.2784,1.0
157.28665,1.0
157.3083,1.0
157.32415,1.0
157.32955,1.0
157.3435,1.0
157.35205,1.0
157.38555,1.0
157.40925,1.0
157.42055,1.0
157.43185,0.0
157.44535,0.0
157.45675,1.0
157.46775,0.0
157.49455,1.0
157.53715,1.0
157.5572,1.0
157.6035,0.0
157.76045,1.0
157.97555,0.0
157.9803,0.0
157.9825,0.0
158.00385,0.0
158.1731,0.0
158.23505,0.0
158.24935,1.0
158.3134,0.0
158.4343,0.0
158.45795,1.0
158.4733,0.0
158.5648,0.0
158.61465,0.0
158.64425,0.0
158.75195,1.0
158.76485,0.0
158.8568,0.0
158.86015,2.0
158.8785,0.0
158.885,0.0
158.90415,2.0
158.96665,0.0
158.9902,0.0
159.00465,0.0
159.0309,1.0
159.0507,0.0
159.06955,0.0
159.0735,0.0
159.07645,0.0
159.17825,0.0
159.1872,2.0
159.2192,1.0
159.35965,2.0
159.43065,2.0
159.477,2.0
159.47975,0.0
159.59945,0.0
159.6173,0.0
159.72135,0.0
159.78265,1.0
159.8242,0.0
159.83825,0.0
159.94215,0.0
160.0023,0.0
160.009,0.0
160.03795,0.0
160.041,0.0
160.04955,0.0
160.05405,1.0
160.06295,0.0
160.082,0.0
160.1128,1.0
160.1211,1.0
160.142,0.0
160.14645,0.0
160.18655,0.0
160.1908,1.0
160.2028,1.0
160.21,0.0
160.21325,0.0
160.22765,0.0
160.2309,1.0
160.23845,0.0
160.2461,0.0
160.2688,0.0
160.28005,1.0
160.30565,0.0
160.30995,0.0
160.32075,0.0
160.3495,1.0
160.354,0.0
160.36145,1.0
160.3732,1.0
160.3777,0.0
160.3931,1.0
160.40245,1.0
160.41425,1.0
160.45395,1.0
160.4631,0.0
160.46545,1.0
160.4698,1.0
160.4742,1.0
160.4798,1.0
160.5493,1.0
160.57815,0.0
160.6054,0.0
160.6106,0.0
160.7494,0.0
160.92935,1.0
160.965,0.0
160.98255,0.0
161.0903,0.0
161.10325,1.0
161.10525,0.0
161.1919,1.0
161.21665,0.0
161.26185,0.0
161.307,0.0
161.3307,1.0
161.3732,1.0
161.54685,0.0
161.688,0.0
161.8536,0.0
161.9191,0.0
161.96915,0.0
162.0136,0.0
162.02105,0.0
162.12445,0.0
162.1409,0.0
162.1819,1.0
162.2046,1.0
162.21295,0.0
162.2431,0.0
162.26295,0.0
162.30485,0.0
162.3185,0.0
162.42295,0.0
162.45385,1.0
162.5309,0.0
162.5369,1.0
162.5619,1.0
162.6338,1.0
162.65835,0.0
162.7317,0.0
162.75725,0.0
162.99815,0.0
163.0041,1.0
163.011,0.0
163.0156,0.0
163.02405,0.0
163.03615,0.0
163.0481,0.0
163.0529,1.0
163.0571,1.0
163.06315,1.0
163.07665,0.0
163.08835,1.0
163.09085,1.0
163.0992,1.0
163.1014,0.0
163.10495,0.0
163.11325,1.0
163.11975,0.0
163.12405,0.0
163.1415,1.0
163.15225,0.0
163.1551,1.0
163.1694,1.0
163.17765,1.0
163.2003,1.0
163.211,0.0
163.21255,1.0
163.22905,1.0
163.2392,1.0
163.24535,0.0
163.2527,1.0
163.26915,0.0
163.27125,1.0
163.27795,1.0
163.28835,1.0
163.30575,0.0
163.3107,1.0
163.31325,1.0
163.3218,1.0
163.34045,1.0
163.3589,1.0
163.3745,0.0
163.378,0.0
163.3829,1.0
163.38525,1.0
163.38965,0.0
163.39435,0.0
163.4035,0.0
163.43745,1.0
163.4424,0.0
163.45635,0.0
163.4649,1.0
163.49735,1.0
163.65685,0.0
163.72925,1.0
163.9594,2.0
163.99415,0.0
164.0482,0.0
164.30525,2.0
164.33525,0.0
164.44695,1.0
164.4594,0.0
164.48475,0.0
164.4952,0.0
164.54755,2.0
164.57245,1.0
164.5815,0.0
164.6394,0.0
164.6519,1.0
164.67395,0.0
164.6894,0.0
164.73705,0.0
164.8018,0.0
164.8194,0.0
164.8859,1.0
164.9017,1.0
164.91185,1.0
164.9508,0.0
165.0243,0.0
165.1311,0.0
165.1428,0.0
165.146,0.0
165.17815,2.0
165.21845,0.0
165.24535,0.0
165.30075,0.0
165.32645,0.0
165.40395,0.0
165.56135,0.0
165.5692,0.0
165.6045,0.0
165.615,0.0
165.63535,0.0
165.64615,0.0
165.64845,0.0
165.66795,2.0
165.7478,0.0
165.81365,0.0
165.89215,1.0
165.92735,0.0
165.96375,0.0
166.0066,0.0
166.02425,0.0
166.04435,0.0
166.0475,1.0
166.0501,1.0
166.0596,0.0
166.0621,1.0
166.06425,1.0
166.0686,0.0
166.0746,0.0
166.07945,0.0
166.08385,1.0
166.08925,1.0
166.09275,0.0
166.0971,1.0
166.0999,0.0
166.1057,1.0
166.11315,1.0
166.1159,1.0
166.12225,1.0
166.1477,1.0
166.1695,1.0
166.17515,1.0
166.18685,1.0
166.1979,0.0
166.19985,1.0
166.23135,1.0
166.2378,0.0
166.24295,0.0
166.24715,0.0
166.25995,1.0
166.26535,0.0
166.27045,1.0
166.27485,1.0
166.2844,0.0
166.2945,1.0
166.30035,0.0
166.3055,0.0
166.3088,0.0
166.315,1.0
166.32725,1.0
166.3319,0.0
166.33345,1.0
166.3389,0.0
166.3416,1.0
166.34505,1.0
166.35435,1.0
166.35925,1.0
166.36375,1.0
166.36625,1.0
166.3777,0.0
166.3822,1.0
166.3871,0.0
166.4071,0.0
166.4149,1.0
166.42095,0.0
166.42375,1.0
166.4264,1.0
166.44775,0.0
166.45335,0.0
166.4631,0.0
166.47475,1.0
166.486,0.0
166.4942,1.0
166.5181,1.0
166.58355,0.0
166.6128,0.0
166.68115,0.0
166.70225,1.0
166.71365,0.0
167.14705,0.0
167.19475,0.0
167.22255,1.0
167.2385,0.0
167.2819,2.0
167.3054,0.0
167.3352,0.0
167.35965,0.0
167.3776,0.0
167.4987,0.0
167.56655,2.0
167.66605,0.0
167.6752,0.0
167.7955,0.0
167.81105,0.0
167.8941,0.0
167.89845,0.0
167.93695,2.0
167.9763,0.0
168.0288,0.0
168.0316,0.0
168.0371,1.0
168.04355,0.0
168.07785,0.0
168.3986,0.0
168.4073,0.0
168.42035,1.0
168.4383,2.0
168.4632,1.0
168.47385,1.0
168.5106,1.0
168.53305,0.0
168.5462,1.0
168.6102,1.0
168.6255,1.0
168.64135,0.0
168.66635,1.0
168.67995,1.0
168.74565,0.0
168.7521,0.0
168.77995,0.0
168.83195,0.0
168.9106,1.0
168.9256,1.0
168.9852,2.0
168.9886,0.0
169.00265,0.0
169.0276,0.0
169.04715,1.0
169.1055,0.0
169.17275,1.0
169.1827,1.0
169.19465,1.0
169.2851,1.0
169.2886,1.0
169.2929,1.0
169.2975,1.0
169.30145,1.0
169.32375,2.0
169.33095,1.0
169.33305,1.0
169.35285,0.0
169.39315,1.0
169.39775,0.0
169.4297,1.0
169.4348,1.0
169.4374,1.0
169.4599,1.0
169.47885,1.0
169.51675,1.0
169.533,0.0
169.598,2.0
169.65225,0.0
169.7011,0.0
169.7428,2.0
169.84545,0.0
169.86445,0.0
169.90695,1.0
169.92905,0.0
169.94915,0.0
170.0205,1.0
170.03,0.0
170.0332,0.0
170.0384,1.0
170.0699,1.0
170.0924,0.0
170.21395,0.0
170.26155,1.0
170.3081,1.0
170.32075,0.0
170.35015,0.0
170.3854,0.0
170.542,0.0
170.58725,1.0
170.59825,2.0
170.61505,1.0
170.64155,0.0
170.6811,1.0
170.685,0.0
170.74535,0.0
170.7962,1.0
170.79895,1.0
171.0711,0.0
171.13295,1.0
171.14785,0.0
171.1946,1.0
171.2679,0.0
171.3236,0.0
171.35195,0.0
171.47645,0.0
171.51575,0.0
171.63295,0.0
171.6965,0.0
171.79905,2.0
171.9209,0.0
171.94165,0.0
171.97515,2.0
172.0098,0.0
172.01685,1.0
172.02245,1.0
172.12045,1.0
172.1663,1.0
172.16955,0.0
172.1899,1.0
172.25905,1.0
172.2868,0.0
172.30505,1.0
172.3296,1.0
172.33745,0.0
172.34,1.0
172.3687,1.0
172.4028,1.0
172.4203,0.0
172.4441,1.0
172.4753,1.0
172.49195,1.0
172.5072,2.0
172.59075,2.0
172.604,0.0
172.6158,0.0
172.63805,0.0
172.64595,0.0
172.66785,2.0
172.7061,1.0
172.7536,0.0
172.7981,0.0
172.85175,2.0
172.85725,1.0
172.9422,1.0
172.98425,1.0
173.0107,0.0
173.1628,2.0
173.34315,0.0
173.43395,0.0
173.44905,0.0
173.51505,2.0
173.54905,0.0
173.6257,0.0
173.64355,2.0
173.70405,0.0
173.7773,0.0
173.81845,1.0
173.8477,0.0
173.89765,2.0
173.94475,0.0
173.97885,1.0
173.9993,0.0
174.0047,0.0
174.0272,0.0
174.0589,1.0
174.09525,1.0
174.11585,1.0
174.1335,2.0
174.24995,1.0
174.3516,0.0
174.45615,0.0
174.4621,0.0
174.54735,0.0
174.65135,0.0
174.6599,0.0
174.6816,2.0
174.8225,0.0
174.85305,1.0
174.90815,0.0
174.9192,0.0
174.9418,2.0
175.0368,1.0
175.07985,1.0
175.10105,1.0
175.1034,1.0
175.12045,0.0
175.14025,0.0
175.15915,1.0
175.18145,1.0
175.1898,1.0
175.1919,1.0
175.21495,1.0
175.2305,1.0
175.23595,1.0
175.2457,1.0
175.26155,1.0
175.26805,1.0
175.35,0.0
175.36175,1.0
175.36955,1.0
175.38185,1.0
175.389,1.0
175.3934,1.0
175.40725,0.0
175.4151,0.0
175.44435,1.0
175.45195,1.0
175.49775,1.0
175.6776,0.0
175.70705,1.0
175.7664,0.0
175.7743,0.0
175.8527,0.0
175.8785,0.0
175.8909,0.0
175.9031,0.0
175.92535,1.0
176.0318,0.0
176.0711,0.0
176.0875,0.0
176.1021,0.0
176.24125,0.0
176.2707,0.0
176.2918,1.0
176.39505,1.0
176.44405,0.0
176.48125,1.0
176.486,0.0
176.52425,0.0
176.53835,0.0
176.67415,2.0
176.69675,2.0
176.7145,0.0
176.72025,0.0
176.73645,1.0
176.8513,0.0
176.88525,2.0
176.9292,0.0
176.94395,0.0
177.00265,0.0
177.0496,0.0
177.14325,2.0
177.27565,0.0
177.28245,1.0
177.28565,0.0
177.3355,0.0
177.40225,0.0
177.44465,0.0
177.45965,1.0
177.46645,0.0
177.4694,1.0
177.4734,0.0
177.5128,0.0
177.7013,0.0
177.72305,0.0
177.73085,1.0
177.79145,0.0
177.91025,0.0
177.92295,0.0
177.95285,1.0
177.95745,1.0
178.0108,1.0
178.0387,1.0
178.06735,1.0
178.07375,1.0
178.0851,1.0
178.0987,0.0
178.1548,1.0
178.194,0.0
178.1973,0.0
178.2105,0.0
178.24195,1.0
178.25075,0.0
178.2558,1.0
178.29135,1.0
178.29805,1.0
178.3122,1.0
178.32625,1.0
178.33055,1.0
178.33335,1.0
178.35285,0.0
178.36545,1.0
178.36975,1.0
178.38355,1.0
178.4008,1.0
178.44485,1.0
178.4839,1.0
178.5624,1.0
178.5799,0.0
178.64875,0.0
178.66655,0.0
178.6815,0.0
178.7038,1.0
178.8137,0.0
178.93425,0.0
178.9383,1.0
179.0377,1.0
179.05745,0.0
179.06515,0.0
179.13715,0.0
179.16425,1.0
179.2237,2.0
179.22815,2.0
179.2664,1.0
179.2738,0.0
179.2812,1.0
179.2983,0.0
179.38215,1.0
179.45555,0.0
179.4704,0.0
179.499,0.0
179.5123,0.0
179.52,0.0
179.5319,0.0
179.57575,0.0
179.594,1.0
179.60355,1.0
179.63755,0.0
179.8776,0.0
180.00775,2.0
180.04155,1.0
180.0708,1.0
180.219,1.0
180.323,1.0
180.42455,0.0
180.4613,1.0
180.48715,0.0
180.5114,2.0
180.5189,1.0
180.61515,0.0
180.70285,0.0
180.726,0.0
181.00815,0.0
181.01825,1.0
181.0297,1.0
181.03965,0.0
181.04135,1.0
181.05585,0.0
181.06855,0.0
181.0876,0.0
181.09015,0.0
181.09985,0.0
181.1056,0.0
181.11525,0.0
181.132,0.0
181.1381,0.0
181.1426,0.0
181.15645,1.0
181.1708,0.0
181.1869,0.0
181.1924,0.0
181.2043,0.0
181.2193,0.0
181.2221,0.0
181.22945,0.0
181.2365,1.0
